Sno,year,make,model,trim,body,transmission,condition,odometer,color,interior,seller,sellingprice,vehicle_type,oil_filter,engine_oil,washer_plug_drain,dust_and_pollen_filter,whell_alignment_and_balancing,air_clean_filter,fuel_filter,spark_plug,brake_fluid,brake_and_clutch_oil,transmission_fluid,brake_pads,clutch,coolant
790,2011,Audi,A4,2.0T Premium,Sedan,automatic,1,42301,gray,black,vw credit,14100,car,1,1,1,0,1,0,0,0,0,0,0,0,0,0
791,2012,Volvo,XC60,3.2,SUV,automatic,4.2,49150,black,black,volvo na lemon law/world omni,17000,car,1,1,1,0,1,0,0,0,0,0,0,0,0,0
792,2011,BMW,3 Series,328i,Sedan,automatic,3.6,36996,black,black,financial services remarketing (lease),19500,car,1,1,1,0,1,0,0,0,0,0,0,0,0,0
793,2011,BMW,3 Series,328i xDrive,Sedan,automatic,4,24304,black,beige,financial services remarketing (lease),21750,car,1,1,1,0,1,0,0,0,0,0,0,0,0,0
794,2011,Ford,Fusion,SE,Sedan,automatic,2.9,88759,black,black,remarketing by ge/manheim southern california,6100,car,1,1,1,0,1,0,0,0,0,0,0,0,0,0
795,2011,Infiniti,G Sedan,G25,G Sedan,automatic,4.4,42648,gray,gray,nissan infiniti lt,17000,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
796,2011,Dodge,Charger,Base,Sedan,automatic,2,71171,gray,black,tycon enterprises,12250,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
797,2011,Infiniti,G Sedan,G25,G Sedan,automatic,3.5,39834,white,gray,nissan infiniti lt,17000,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
798,2011,Infiniti,G Sedan,G25,G Sedan,automatic,4.2,31234,black,black,nissan infiniti lt,18500,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
799,2011,Infiniti,G Sedan,G25,G Sedan,automatic,3.5,31757,black,black,nissan infiniti lt,17000,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
800,2011,Infiniti,G Sedan,G25,G Sedan,automatic,3.6,28066,black,black,nissan infiniti lt,17000,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
801,2011,Chrysler,200,Limited,Sedan,automatic,1.9,78503,blue,black,cig financial,7300,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
802,2011,Chevrolet,Equinox,LT1,SUV,automatic,2.7,29994,gray,gray,bank of the west,12500,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
803,2011,Ford,Escape,XLT,SUV,automatic,3.9,95391,white,beige,ge fleet services for itself/servicer,9750,car,1,1,1,0,0,0,1,0,0,0,0,0,0,0
804,2011,Ford,Fiesta,SE,Sedan,automatic,4.1,73147,silver,black,star ford lincoln,6800,car,1,1,1,0,0,0,1,0,0,0,0,0,0,0
805,2011,Ford,Edge,SEL,SUV,automatic,4.7,27219,white,tan,"ford motor credit company,llc pd",21400,car,1,1,1,0,0,0,1,0,0,0,0,0,0,0
806,2011,BMW,X3,xDrive28i,SUV,automatic,4.1,37428,brown,brown,ubs wholesale,25250,car,1,1,1,0,0,0,1,0,0,0,0,0,0,0
807,2011,Chevrolet,Silverado 1500,LS,Extended Cab,automatic,3.7,106535,blue,black,m and m enterprises,12750,car,1,1,1,0,0,0,1,0,0,0,0,0,0,0
808,2011,Honda,Accord,SE,Sedan,automatic,3.3,29864,gray,black,"ahfc/honda lease trust/hvt, inc. eot",13400,car,1,1,1,0,0,0,1,0,0,0,0,0,0,0
809,2011,Honda,Accord,LX,Sedan,automatic,3.9,32555,blue,black,exeter finance corp,12800,car,1,1,1,0,0,0,1,0,0,0,0,0,0,0
810,2011,ford,e150,wagon v8 xlt,,automatic,3.8,70945,white,gray,"vpsi, inc",14400,car,1,1,1,0,0,0,1,0,0,0,0,0,0,0
811,2011,Honda,CR-Z,Base,Hatchback,manual,2.7,53684,black,gray,"jpmorgan chase bank,n.a.",8800,car,1,1,1,1,0,0,1,0,0,0,0,0,0,0
812,2011,Ford,F-150,FX2,SuperCrew,automatic,3.5,62174,silver,black,"ford motor credit company,llc",20900,car,1,1,1,1,0,0,1,0,0,0,0,0,0,0
813,2011,Infiniti,G Sedan,G25,G Sedan,automatic,2.4,33501,gray,black,nissan infiniti lt,14000,car,1,1,1,0,0,0,1,0,0,0,0,0,0,0
814,2011,Hyundai,Sonata,GLS,Sedan,automatic,4.3,49429,white,beige,"jpmorgan chase bank,n.a.",11600,car,1,1,1,0,0,1,0,0,0,0,0,0,0,0
815,2011,Chrysler,300,C,Sedan,automatic,2.6,22319,black,black,western fcu,20000,car,1,1,1,0,0,1,0,0,0,0,0,0,0,0
816,2011,Chevrolet,Malibu,LT1,Sedan,automatic,3.1,53919,silver,black,dtg operations inc,9500,car,1,1,1,1,0,1,0,0,0,0,0,0,0,0
817,2011,Dodge,Grand Caravan,Express,Minivan,automatic,2.5,41605,white,black,myrddin fleet services,8100,car,1,1,1,0,1,1,0,0,0,0,0,0,0,0
818,2011,Infiniti,G Sedan,G25,G Sedan,automatic,3.4,32832,gray,black,nissan infiniti lt,17500,car,1,1,1,0,1,1,0,0,0,0,0,0,0,0
819,2011,Ford,Fusion,SE,Sedan,automatic,1.9,96063,gray,gray,repo remarketing/schools first fcu,5400,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
820,2011,Hyundai,Santa Fe,Limited,SUV,automatic,3.9,46390,white,beige,hyundai buybacks,13200,car,1,1,1,1,0,0,0,0,0,0,0,0,0,0
821,2011,Ford,F-150,FX4,SuperCab,automatic,3.7,29711,black,black,"ford motor credit company,llc pd",27100,car,1,1,1,1,0,0,0,0,0,0,0,0,0,0
822,2011,Infiniti,EX,EX35,SUV,automatic,4,44993,black,black,nissan infiniti lt,23250,car,1,1,1,1,0,0,0,0,0,0,0,0,0,0
823,2011,BMW,X5,xDrive50i,SUV,automatic,2.9,38650,black,black,financial services remarketing (lease),25000,car,1,1,1,0,1,0,0,0,0,0,0,0,0,0
824,2011,Ford,Edge,SEL,SUV,automatic,3.3,43357,black,black,"ford motor credit company,llc pd",19000,car,1,1,1,0,1,0,0,0,0,0,0,0,0,0
825,2011,Chevrolet,Suburban,LTZ 1500,SUV,automatic,3.6,110465,gray,black,century dealer services corp,21500,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
826,2011,Ford,Fusion,SE,Sedan,automatic,4.1,88004,white,beige,cig financial,8750,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
827,2011,Infiniti,G Sedan,G25,G Sedan,automatic,3.7,25606,gray,black,nissan infiniti lt,17500,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
828,2011,BMW,X5,xDrive35d,SUV,automatic,3.8,39989,—,black,financial services remarketing (lease),33750,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
829,2011,Infiniti,G Sedan,G25,G Sedan,automatic,3.6,37823,blue,black,nissan infiniti lt,16500,car,1,1,1,0,1,0,0,0,0,0,0,0,0,0
830,2011,Chevrolet,Traverse,LT1,SUV,automatic,4.1,110618,silver,black,wells fargo dealer services,11300,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
831,2011,Hyundai,Sonata,SE,Sedan,automatic,3.6,38781,black,black,santander consumer,12600,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
832,2011,GMC,Sierra 1500,SLE,Extended Cab,automatic,2.7,31185,silver,black,remarketing by ge/golden 1 credit union,18000,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
833,2011,Ford,Mustang,V6,Coupe,automatic,3.9,34154,black,black,san diego sports cars,16000,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
834,2011,Ford,Transit Connect,Cargo Van XLT,Minivan,automatic,4.3,115751,white,gray,northwestern chrys/j/d/ge,8600,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
835,2011,Infiniti,G Sedan,G25,G Sedan,automatic,2.9,32303,white,green,nissan infiniti lt,15750,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
836,2011,BMW,M3,Base,Sedan,automatic,2.4,30463,gray,—,financial services remarketing (lease),38500,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
837,2011,Buick,LaCrosse,CXL,Sedan,automatic,3.7,67592,silver,silver,wheels exchange llc,13300,car,1,1,1,0,1,0,0,0,0,0,0,0,0,0
838,2011,Chevrolet,HHR,LS,Wagon,automatic,3.4,102539,white,gray,wholesale enterprise inc,6400,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
839,2011,Ford,Edge,SE,SUV,automatic,3.9,27355,silver,beige,remarketing by ge/manheim california,7750,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
840,2011,Chevrolet,Impala,LS Fleet,Sedan,automatic,3.5,82905,white,black,tdaf remarketing,6400,car,1,1,1,0,1,0,0,0,0,0,0,0,0,0
841,2011,Ford,Fusion,SE,Sedan,automatic,4.5,36395,black,black,"jpmorgan chase bank,n.a.",10000,car,1,1,1,0,1,0,0,0,0,0,0,0,0,0
842,2011,Ford,F-150,STX,Regular Cab,automatic,3.9,67718,red,gray,lease plan usa,11800,car,1,1,1,0,1,0,0,0,0,0,0,0,0,0
843,2011,Honda,Accord,LX,Sedan,automatic,2.9,26920,gray,tan,"ahfc/honda lease trust/hvt, inc. eot",12600,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
844,2011,Honda,Accord,LX-P,Sedan,automatic,1.9,16545,black,beige,"ahfc/honda lease trust/hvt, inc. eot",11000,car,1,1,1,1,0,1,1,0,0,0,0,0,0,0
845,2011,Honda,Accord Crosstour,EX-L,Hatchback,automatic,4.1,66829,silver,black,"ahfc/honda lease trust/hvt, inc. eot",15000,car,1,1,1,1,0,1,1,0,0,0,0,0,0,0
846,2011,Ford,Edge,SEL,SUV,automatic,2.3,37826,black,tan,"ford motor credit company,llc",17300,car,1,1,1,1,0,1,1,0,0,0,0,0,0,0
847,2011,Chevrolet,Silverado 2500HD,LTZ,Crew Cab,automatic,3,113585,white,beige,tradewinds remarketing,30000,car,1,1,1,1,0,1,1,0,0,0,0,0,0,0
848,2011,Infiniti,G Sedan,G25,G Sedan,automatic,3.5,35358,black,black,nissan infiniti lt,17000,car,1,1,1,1,0,1,1,0,0,0,0,0,0,0
849,2011,Ford,Escape,XLT,SUV,automatic,4.1,57710,—,beige,wheels exchange llc,12600,car,1,1,1,1,0,1,1,0,0,0,0,0,0,0
850,2011,Hyundai,Sonata,Limited,Sedan,automatic,4.5,79131,white,purple,"jpmorgan chase bank,n.a.",11500,car,1,1,1,1,0,1,1,0,0,0,0,0,0,0
851,2011,Infiniti,G Sedan,G25,G Sedan,automatic,4.8,34378,white,gray,nissan infiniti lt,17250,car,1,1,1,1,0,1,1,0,0,0,0,0,0,0
852,2011,Ford,Fusion,SE,Sedan,automatic,,80828,white,beige,audi san diego,7300,car,1,1,1,1,0,1,1,0,0,0,0,0,0,0
853,2011,Chevrolet,Traverse,LT1,SUV,automatic,3.5,67807,gray,black,wells fargo dealer services,15600,car,1,1,1,1,0,1,1,0,0,0,0,0,0,0
854,2011,Hyundai,Equus,Signature,Sedan,automatic,3.7,36047,black,black,hyundai motor finance,26000,car,1,1,1,1,1,1,1,0,0,0,0,0,0,0
855,2011,BMW,X3,xDrive28i,SUV,automatic,4.7,24192,white,beige,financial services remarketing (lease),28500,car,1,1,1,1,1,1,1,0,0,0,0,0,0,0
856,2011,Hyundai,Sonata,GLS,Sedan,automatic,4.6,39274,silver,gray,hyundai motor finance,11800,car,1,1,1,1,1,1,1,0,0,0,0,0,0,0
857,2011,Buick,LaCrosse,CXS,Sedan,automatic,3.7,38455,black,black,fiserv/usb dealer services northstar exchange,18250,car,1,1,1,1,1,1,1,0,0,0,0,0,0,0
858,2011,Hyundai,Elantra,GLS,Sedan,automatic,1.9,124177,white,tan,hyundai motor finance,5400,car,1,1,1,1,0,1,1,0,0,0,0,0,0,0
859,2011,Infiniti,G Sedan,G25,G Sedan,automatic,3.4,31594,black,black,nissan infiniti lt,17000,car,1,1,1,1,0,1,1,0,0,0,0,0,0,0
860,2011,Honda,CR-V,LX,SUV,automatic,2.2,39743,gray,gray,"ahfc/honda lease trust/hvt, inc. eot",12600,car,1,1,1,1,1,1,1,0,0,0,0,0,0,0
861,2011,Infiniti,G Sedan,G25,G Sedan,automatic,2.9,38011,white,gray,nissan infiniti lt,17000,car,1,1,1,1,0,1,1,0,0,0,0,0,0,0
862,2011,Cadillac,CTS,Base,Sedan,automatic,3.5,47795,black,black,fiserv/usb dealer services northstar exchange,16250,car,1,1,1,1,0,1,1,0,0,0,0,0,0,0
863,2011,Ford,F-150,XL,SuperCab,automatic,3.6,91626,white,gray,"enterprise fleet management exchange, inc.",13300,car,1,1,1,1,0,1,1,0,0,0,0,0,0,0
864,2011,Cadillac,SRX,Luxury,SUV,automatic,4.4,45192,black,beige,desert auto trade,22750,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
865,2011,Honda,Fit,Sport,Hatchback,automatic,4.2,62552,gray,black,first investors servicing corp,10100,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
866,2011,Infiniti,G Sedan,G25,G Sedan,automatic,3.6,44878,black,gray,nissan infiniti lt,16750,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
867,2011,Infiniti,G Sedan,G25,G Sedan,automatic,2.8,21770,blue,black,nissan infiniti lt,15500,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
868,2011,Infiniti,FX,FX35,SUV,automatic,2.8,54910,gray,black,nissan infiniti lt,24000,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
869,2011,Dodge,Nitro,SE Fleet,SUV,automatic,3.7,23189,silver,gray,lease plan usa,12400,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
870,2011,Hyundai,Genesis,3.8,Sedan,automatic,3.1,83933,black,black,hyundai motor finance,13000,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
871,2011,Chevrolet,Cruze,1LT,Sedan,automatic,,54435,blue,—,symbolic motor cars,8500,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
872,2011,Cadillac,Escalade ESV,Premium,SUV,automatic,4.3,53639,black,tan,fiserv/usb dealer services northstar exchange,35000,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
873,2011,Chevrolet,Tahoe,LT,SUV,automatic,3.6,68858,gray,beige,fiserv/usb dealer services northstar exchange,22750,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
874,2011,Dodge,Challenger,Base,Coupe,automatic,4.3,75407,gray,black,santander consumer,14500,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
875,2011,Ford,F-150,XLT,SuperCab,automatic,,121128,white,gray,david wilsons ford of orange,8000,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
876,2011,Cadillac,CTS-V,Base,Sedan,automatic,3,56276,black,black,remarketing by ge/southern california financial,28500,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
877,2011,Infiniti,EX,EX35,SUV,automatic,3.4,18246,blue,beige,nissan infiniti lt,22500,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
878,2011,Ford,F-150,Lariat,SuperCrew,automatic,3.6,90598,white,black,remarketing by ge/xpress rent a car,24250,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
879,2011,Infiniti,G Sedan,G25,G Sedan,automatic,2.6,41651,gray,gray,nissan infiniti lt,14500,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
880,2011,Infiniti,G Sedan,G25,G Sedan,automatic,4.3,15670,white,gray,nissan infiniti lt,18500,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
881,2011,Ford,Escape,XLT,SUV,automatic,2.5,48990,black,tan,santander consumer,10200,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
882,2011,Hyundai,Genesis,4.6,Sedan,automatic,4.2,62438,silver,black,hyundai motor finance,15000,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
883,2011,Ford,Flex,SEL,Wagon,automatic,3.6,78735,gray,black,ge fleet services for itself/servicer,16750,car,1,1,1,0,0,0,0,0,0,1,0,0,0,0
884,2011,Infiniti,G Sedan,G25,G Sedan,automatic,4.6,29181,white,gray,nissan infiniti lt,18250,car,1,1,1,1,0,1,1,0,0,1,0,0,0,0
885,2011,Chevrolet,Malibu,LS,Sedan,automatic,2.7,75551,white,gray,a l financial,6500,car,1,1,1,1,0,1,1,0,0,1,0,0,0,0
886,2011,Chevrolet,Camaro,LS,Coupe,automatic,4.5,31736,white,gray,bmw of riverside,16200,car,1,1,1,1,0,1,1,0,0,1,0,0,0,0
887,2011,Hyundai,Equus,Signature,Sedan,automatic,3.8,38964,silver,black,hyundai motor finance,25500,car,1,1,1,1,0,1,1,0,0,1,0,0,0,0
888,2011,Infiniti,G Sedan,G25,G Sedan,automatic,4.3,42567,gray,gray,nissan infiniti lt,17000,car,1,1,1,1,0,1,1,0,0,1,0,0,0,0
889,2011,Cadillac,SRX,Luxury,SUV,automatic,4.3,44622,white,beige,fiserv/usb dealer services northstar exchange,23250,car,1,1,1,1,0,1,1,0,0,1,0,0,0,0
890,2011,Ford,F-150,FX2,SuperCrew,automatic,3.9,181395,blue,gray,nvp remarketing,12250,car,1,1,1,1,0,1,1,0,0,1,0,0,0,0
891,2011,Honda,Accord,EX-L,Sedan,automatic,1.9,40757,gray,black,remarketing by ge/manheim southern california,11600,car,1,1,1,1,0,1,1,0,0,1,0,0,0,0
892,2011,Ford,Fusion,SE,Sedan,automatic,3.9,101742,—,gray,wheels exchange llc,6800,car,1,1,1,1,0,1,1,0,0,1,0,0,0,0
893,2011,Honda,CR-V,SE,SUV,,2.5,14402,gray,gray,"ahfc/honda lease trust/hvt, inc. eot",14100,car,1,1,1,1,0,1,1,0,0,1,0,0,0,0
894,2011,Ford,F-150,FX2,SuperCab,automatic,2.1,48577,black,black,remarketing by ge/flagship credit acceptance,14250,car,1,1,1,1,0,1,1,0,0,1,0,0,0,0
895,2011,Ford,E-Series Van,E-150,E-Series Van,,5,95815,white,gray,ge fleet services for itself/servicer,11500,car,1,1,1,1,0,1,1,0,0,1,0,0,0,0
896,2011,Buick,LaCrosse,CX,Sedan,automatic,2.6,47414,beige,tan,santander consumer,10000,car,1,1,1,1,0,1,1,0,0,1,0,0,0,0
897,2011,Dodge,Grand Caravan,Express,Minivan,automatic,3.3,90811,white,gray,ge fleet services for itself/servicer,7100,car,1,1,1,1,0,1,1,0,0,1,0,0,0,0
898,2011,Chevrolet,Equinox,LT1,SUV,automatic,4.2,89376,white,black,remarketing by ge/manheim southern california,8900,car,1,1,1,1,0,1,1,0,0,1,0,0,0,0
899,2011,Infiniti,G Sedan,G25,G Sedan,automatic,3.5,19916,gray,—,nissan infiniti lt,18750,car,1,1,1,1,0,1,1,0,0,1,0,0,0,0
900,2011,Chevrolet,HHR,Panel LS,Wagon,automatic,,236928,white,—,north star auto inc,2350,car,1,1,1,1,0,1,1,0,0,1,0,0,1,0
901,2011,Chrysler,300,C,Sedan,,2.8,43532,black,black,donlen corporation,20600,car,1,1,1,1,0,1,1,0,0,1,0,0,1,0
902,2011,Hyundai,Elantra,GLS PZEV,Sedan,automatic,3.9,42419,silver,gray,wells fargo dealer services,11700,car,1,1,1,1,0,1,1,0,0,1,0,0,1,0
903,2011,Infiniti,G Sedan,G25,G Sedan,automatic,3.9,17236,gray,gray,nissan infiniti lt,18500,car,1,1,1,1,0,1,1,0,0,1,0,0,1,0
904,2011,Ford,Fusion,SPORT,Sedan,automatic,3.6,41665,black,black,exeter finance corp,12000,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
905,2011,Ford,Taurus,SEL,Sedan,automatic,3.6,81160,—,black,wheels exchange llc,11750,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
906,2011,Ford,Flex,Limited,Wagon,automatic,3.1,103584,white,tan,rancho ford,11300,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
907,2011,Hyundai,Equus,Signature,Sedan,automatic,3.5,37173,gray,black,hyundai motor finance,25800,car,1,1,1,0,0,0,0,0,0,0,0,1,0,0
908,2011,Ford,Escape Hybrid,Base,SUV,automatic,4.1,40204,black,beige,galpin ford studio rentals,20250,car,1,1,1,0,0,0,0,0,0,0,0,1,0,0
909,2011,Chevrolet,Traverse,LT1,SUV,automatic,2.9,46706,gray,gray,dtg operations inc,14900,car,1,1,1,0,0,0,0,0,0,0,0,1,0,0
910,2011,Infiniti,EX,EX35,SUV,automatic,4.4,39118,black,black,nissan infiniti lt,23500,car,1,1,1,0,0,0,0,0,0,0,0,1,0,0
911,2011,Hyundai,Sonata,SE,Sedan,automatic,2.5,102884,white,black,hyundai motor finance,8400,car,1,1,1,0,0,0,0,0,0,0,0,1,0,0
912,2011,Chevrolet,Equinox,LS,SUV,automatic,3.8,49945,white,gray,wheels exchange llc,13500,car,1,1,1,0,0,0,0,0,0,0,0,1,0,0
913,2011,Honda,Civic,LX-S,Sedan,automatic,2.3,60305,silver,black,"ahfc/honda lease trust/hvt, inc.",8600,car,1,1,1,0,0,0,0,0,0,0,0,1,0,0
914,2011,Ford,Mustang,V6,Convertible,automatic,3.2,51850,gray,black,fiserv/usb dealer services northstar exchange,12750,car,1,1,1,0,0,0,0,0,0,0,0,1,0,0
915,2011,Chrysler,300,Base,Sedan,automatic,3.8,34994,blue,tan,fiserv/usb dealer services northstar exchange,16250,car,1,1,1,0,0,0,0,0,0,0,0,1,0,0
916,2011,Honda,Odyssey,EX-L,Minivan,,2.8,51722,gray,gray,cox fleet,18900,car,1,1,1,0,0,0,0,0,0,0,0,1,0,0
917,2011,Hyundai,Santa Fe,GLS,SUV,automatic,3.9,25305,blue,gray,hyundai buybacks,12000,car,1,1,1,0,0,0,0,0,0,0,0,1,0,0
918,2011,Honda,CR-V,EX-L,SUV,automatic,3.8,39379,white,gray,"ahfc/honda lease trust/hvt, inc.",17800,car,1,1,1,0,0,0,0,0,0,0,0,1,0,0
919,2011,Hyundai,Sonata,SE,Sedan,automatic,2.3,70093,black,black,exeter finance corp,10300,car,1,1,1,0,1,0,0,0,0,0,0,1,0,0
920,2011,Chevrolet,Traverse,LT2,SUV,automatic,2.6,25305,silver,gray,fiserv/usb dealer services northstar exchange,18500,car,1,1,1,0,1,0,0,0,0,0,0,1,0,0
921,2011,BMW,X6 M,Base,SUV,automatic,4.3,20131,blue,black,bill pearce motors,51000,car,1,1,1,0,0,0,0,0,0,0,0,1,0,0
922,2011,Ford,Ranger,XL,Regular Cab,automatic,3.1,63943,white,gray,lease plan usa,10200,car,1,1,1,0,1,0,0,0,0,0,0,1,0,0
923,2011,Chrysler,300,C,Sedan,automatic,4.5,61030,white,beige,wells fargo dealer services,18800,car,1,1,1,0,0,0,0,0,0,0,0,1,0,0
924,2011,Chevrolet,Traverse,LS,SUV,automatic,3.6,62184,gray,gray,skyhigh remarketing inc,13500,car,1,1,1,1,0,1,1,0,1,0,1,0,1,0
925,2011,Infiniti,G Sedan,G25,G Sedan,automatic,4.1,33493,white,gray,nissan infiniti lt,18000,car,1,1,1,1,0,1,1,0,1,0,1,0,1,0
926,2011,Ford,Fiesta,SES,Hatchback,automatic,2.8,42971,yellow,black,onemain rem/m&m auto traders,9000,car,1,1,1,1,0,1,1,0,1,0,1,0,1,0
927,2011,Chevrolet,Malibu,LS,Sedan,automatic,3.5,38609,blue,gray,fiserv/usb dealer services northstar exchange,9500,car,1,1,1,1,0,1,1,0,1,0,1,0,1,0
928,2011,Honda,Accord,EX,Sedan,automatic,3.3,42629,white,tan,"ahfc/honda lease trust/hvt, inc. eot",13300,car,1,1,1,1,0,1,1,0,1,0,1,0,1,0
929,2011,BMW,X5,xDrive50i,SUV,automatic,3.8,72841,gray,black,financial services remarketing (lease),27750,car,1,1,1,1,0,1,1,0,1,0,1,0,1,0
930,2011,Infiniti,G Sedan,G25,G Sedan,automatic,3.7,35378,black,black,nissan infiniti lt,17000,car,1,1,1,1,0,1,1,0,1,0,1,0,1,0
931,2011,Ford,Focus,SE,Sedan,automatic,2.9,88326,gray,black,santander consumer,6900,car,1,1,1,1,0,1,1,0,1,0,1,0,1,0
932,2011,Infiniti,G Sedan,G25,G Sedan,automatic,4.1,45179,gray,gray,nissan infiniti lt,17000,car,1,1,1,1,0,1,1,0,1,0,1,0,1,0
933,2011,Chevrolet,Express Cargo,2500,Van,automatic,1.9,89928,white,gray,"enterprise fleet management exchange, inc.",10500,car,1,1,1,1,0,1,1,0,1,0,1,0,1,0
934,2011,Ford,Edge,Limited,SUV,automatic,4.3,31519,black,black,"ford motor credit company,llc pd",23300,car,1,1,1,1,0,1,1,0,1,0,1,0,1,0
935,2011,Ford,Explorer,XLT,SUV,automatic,3.8,75162,gray,black,premium auto wholesale,17500,car,1,1,1,1,0,1,1,0,1,0,1,0,1,0
936,2011,Ford,E-Series Van,E-250,E-Series Van,automatic,2,104702,white,gray,enterprise fm exchange/tra/lease,9200,car,1,1,1,1,0,1,1,0,1,0,1,0,1,0
937,2011,Honda,Insight,EX,Hatchback,automatic,3.6,92485,white,beige,"ahfc/honda lease trust/hvt, inc.",8800,car,1,1,1,1,0,1,1,0,1,0,1,0,1,0
938,2011,Hyundai,Santa Fe,SE,SUV,automatic,4,34104,blue,black,hyundai buybacks,12400,car,1,1,1,1,0,1,1,0,1,0,1,0,1,0
939,2011,BMW,X5,xDrive35d,SUV,automatic,2.7,109626,black,beige,ideal lease,23500,car,1,1,1,1,0,1,1,0,1,0,1,0,1,0
940,2011,Ford,Fusion Hybrid,Base,Sedan,automatic,2,55866,black,gray,donlen corporation,12100,car,1,1,1,1,0,1,1,0,1,0,1,0,1,0
941,2011,Ford,F-150,XLT,SuperCab,automatic,4.5,28696,black,black,robinson ford sales inc,22000,car,1,1,1,1,0,1,1,0,1,0,1,0,1,0
942,2011,Cadillac,CTS-V Coupe,Base,CTS-V Coupe,automatic,4.2,30066,silver,black,bill pearce motors,38750,car,1,1,1,1,0,1,1,0,1,0,1,0,1,0
943,2011,Ford,F-250 Super Duty,XL,Crew Cab,automatic,2.8,116307,white,gray,wholesale motor sales inc,9200,car,1,1,1,1,0,1,1,0,1,0,1,0,1,0
944,2011,,,,,automatic,,1,white,—,onemain rem/e motorcars,11500,car,1,1,1,0,0,0,0,0,0,0,1,0,0,0
945,2011,Chrysler,Town and Country,Touring,Minivan,automatic,4.2,15452,white,beige,wheels exchange llc,16400,car,1,1,1,0,1,0,0,0,0,0,0,0,0,0
946,2011,Cadillac,Escalade ESV,Premium,SUV,automatic,2.9,52462,silver,black,fiserv/usb dealer services northstar exchange,35000,car,1,1,1,0,1,0,0,0,0,0,0,0,0,0
947,2011,Infiniti,G Sedan,G25,G Sedan,automatic,3.8,38225,gray,black,nissan infiniti lt,16500,car,1,1,1,0,1,0,0,0,0,0,0,0,0,0
948,2011,Ford,Fusion,SEL,Sedan,automatic,3.9,68000,silver,black,wheels exchange llc,10400,car,1,1,1,0,1,0,0,0,0,0,0,0,0,0
949,2011,Infiniti,FX,FX35,SUV,automatic,4.3,30140,blue,black,nissan infiniti lt,28000,car,1,1,1,0,1,0,0,0,0,0,0,0,0,0
950,2011,Chevrolet,Malibu,LS,Sedan,automatic,4.2,26321,white,brown,gm financial,11500,car,1,1,1,0,1,0,0,0,0,0,0,0,0,0
951,2011,Infiniti,FX,FX35,SUV,automatic,3.4,48901,brown,black,nissan infiniti lt,28250,car,1,1,1,0,1,0,0,0,0,0,0,0,0,0
952,2011,Infiniti,G Sedan,G25,G Sedan,automatic,4.1,35292,gray,black,nissan infiniti lt,18250,car,1,1,1,0,1,0,0,0,0,0,0,0,0,0
953,2011,Hyundai,Elantra,GLS,Sedan,automatic,2.1,73792,silver,gray,exeter finance corp,8000,car,1,1,1,0,1,0,0,0,0,0,0,0,0,0
